bert_precision,bert_recall,bert_f1
0.8738020062446594,0.8930877447128296,0.8833395838737488
0.913703441619873,0.9124343395233154,0.9130684733390808
0.9150769114494324,0.9203544855117798,0.917708158493042
0.9111237525939941,0.967960000038147,0.9386823177337646
0.9013272523880005,0.8453549146652222,0.8724442720413208
0.8879259824752808,0.8731051087379456,0.8804531097412109
0.9387997984886169,0.9727376103401184,0.9554674029350281
0.8978415131568909,0.9015002250671387,0.8996671438217163
0.930218517780304,0.957725465297699,0.9437716007232666
0.933546781539917,0.965843677520752,0.9494206309318542
0.9182665348052979,0.8873443007469177,0.9025405645370483
0.8429041504859924,0.8651653528213501,0.8538896441459656
0.9528726935386658,0.979933500289917,0.9662136435508728
0.8859304189682007,0.8443319797515869,0.864631175994873
0.862934947013855,0.8988513350486755,0.8805270195007324
0.8285260200500488,0.8802465200424194,0.8536036014556885
0.9330920577049255,0.9422509074211121,0.937649130821228
0.8652077913284302,0.8241351842880249,0.8441721796989441
0.9185275435447693,0.8812879323959351,0.8995224833488464
0.8935392498970032,0.9046499729156494,0.8990603089332581
0.8579679727554321,0.9360396862030029,0.8953050374984741
0.9219755530357361,0.9033071994781494,0.9125458598136902
0.9085375070571899,0.9455738067626953,0.9266857504844666
0.8755630254745483,0.9084621071815491,0.8917091488838196
0.8554967641830444,0.8843480348587036,0.8696831464767456
0.8554555773735046,0.8782898187637329,0.8667224049568176
0.9543622136116028,0.905419111251831,0.9292466640472412
0.944521963596344,0.9222913384437561,0.9332743287086487
0.8801528215408325,0.8883659839630127,0.8842403292655945
0.8758304119110107,0.8773744106292725,0.8766017556190491
0.9236975908279419,0.8948483467102051,0.9090441465377808
0.8895938992500305,0.9004067182540894,0.8949676156044006
0.9508330821990967,0.9127399325370789,0.9313971400260925
0.8776143789291382,0.9130643606185913,0.894988477230072
0.8933406472206116,0.888156533241272,0.8907410502433777
0.9333544969558716,0.8956339955329895,0.914105236530304
0.8678568601608276,0.9230799078941345,0.8946170210838318
0.9057385325431824,0.944993793964386,0.9249498248100281
0.8904891610145569,0.9116177558898926,0.9009296298027039
0.8737499713897705,0.8798816800117493,0.8768051266670227
0.8943331837654114,0.9399625062942505,0.9165802597999573
0.8598083257675171,0.8802587985992432,0.8699133396148682
